,UnitCode,Region,State,Year,Month,RecVisits,NonRecVisits,RecHours,NonRecHours,TentCampers,RVCampers,Backcountry,RecHrsRange,cluster,X,Y,OBJECTID,ParkName,GNIS_ID,GlobalID
0,ACAD,Northeast ,ME,2012,1,11930,600,78738,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
1,ACAD,Northeast ,ME,2012,2,12388,600,81758,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
2,ACAD,Northeast ,ME,2012,3,22684,600,149716,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
3,ACAD,Northeast ,ME,2012,4,59471,600,344929,600,1338,174,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
4,ACAD,Northeast ,ME,2012,5,157406,7500,894751,7500,7800,1467,29,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
5,ACAD,Northeast ,ME,2012,6,309198,7500,1754612,7500,17220,3888,205,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
6,ACAD,Northeast ,ME,2012,7,539234,7500,2661851,7500,36156,6540,300,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
7,ACAD,Northeast ,ME,2012,8,574307,7500,2832259,7500,37554,7200,392,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
8,ACAD,Northeast ,ME,2012,9,391810,7500,1857938,7500,17832,6291,334,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
9,ACAD,Northeast ,ME,2012,10,302932,6000,1504128,6000,6387,1134,56,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
10,ACAD,Northeast ,ME,2012,11,38385,600,230308,600,195,66,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
11,ACAD,Northeast ,ME,2012,12,11307,600,67843,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
12,ACAD,Northeast ,ME,2013,1,11249,600,74245,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
13,ACAD,Northeast ,ME,2013,2,9869,600,65134,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
14,ACAD,Northeast ,ME,2013,3,20631,600,136166,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
15,ACAD,Northeast ,ME,2013,4,47090,600,273124,600,1203,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
16,ACAD,Northeast ,ME,2013,5,133653,7500,751112,7500,5985,1230,45,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
17,ACAD,Northeast ,ME,2013,6,315791,7500,1777331,7500,17415,4482,226,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
18,ACAD,Northeast ,ME,2013,7,555308,7500,2720142,7500,34113,7569,368,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
19,ACAD,Northeast ,ME,2013,8,617306,7500,3019366,7500,37020,7980,343,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
20,ACAD,Northeast ,ME,2013,9,400400,7500,1848348,7500,17322,7107,184,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
21,ACAD,Northeast ,ME,2013,10,94904,6000,390033,6000,1212,528,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
22,ACAD,Northeast ,ME,2013,11,41181,600,247088,600,423,129,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
23,ACAD,Northeast ,ME,2013,12,7540,600,45242,600,60,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
24,ACAD,Northeast ,ME,2014,1,10459,600,69028,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
25,ACAD,Northeast ,ME,2014,2,10258,600,67700,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
26,ACAD,Northeast ,ME,2014,3,17502,600,115511,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
27,ACAD,Northeast ,ME,2014,4,57211,600,331824,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
28,ACAD,Northeast ,ME,2014,5,153013,7500,855861,7500,8133,1671,46,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
29,ACAD,Northeast ,ME,2014,6,338845,7500,1910698,7500,19848,4761,285,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
30,ACAD,Northeast ,ME,2014,7,561073,7500,2755060,7500,35091,8349,341,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
31,ACAD,Northeast ,ME,2014,8,638152,7500,3122768,7500,36438,8394,285,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
32,ACAD,Northeast ,ME,2014,9,418173,7500,1927870,7500,19992,7620,223,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
33,ACAD,Northeast ,ME,2014,10,313920,6000,1661862,6000,6972,2574,50,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
34,ACAD,Northeast ,ME,2014,11,31013,600,186077,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
35,ACAD,Northeast ,ME,2014,12,13510,600,81058,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
36,ACAD,Northeast ,ME,2015,1,12578,600,83017,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
37,ACAD,Northeast ,ME,2015,2,10626,600,70132,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
38,ACAD,Northeast ,ME,2015,3,18062,600,119207,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
39,ACAD,Northeast ,ME,2015,4,63214,600,366642,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
40,ACAD,Northeast ,ME,2015,5,187205,7500,1062976,7500,10248,1737,44,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
41,ACAD,Northeast ,ME,2015,6,359661,7500,2031345,7500,20187,4776,222,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
42,ACAD,Northeast ,ME,2015,7,606597,7500,2975978,7500,36642,7992,310,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
43,ACAD,Northeast ,ME,2015,8,666767,7500,3266176,7500,36042,7902,332,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
44,ACAD,Northeast ,ME,2015,9,479320,7500,2232571,7500,23814,7206,241,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
45,ACAD,Northeast ,ME,2015,10,344362,6000,1867356,6000,8067,2481,84,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
46,ACAD,Northeast ,ME,2015,11,48912,600,293469,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
47,ACAD,Northeast ,ME,2015,12,13880,600,83282,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
48,ACAD,Northeast ,ME,2016,1,17204,600,113549,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
49,ACAD,Northeast ,ME,2016,2,16530,600,109098,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
50,ACAD,Northeast ,ME,2016,3,28121,600,185597,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
51,ACAD,Northeast ,ME,2016,4,94199,600,575374,600,885,168,0,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
52,ACAD,Northeast ,ME,2016,5,217147,7500,1587762,7500,10521,1854,38,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
53,ACAD,Northeast ,ME,2016,6,445410,7500,3496610,7500,25488,7938,303,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
54,ACAD,Northeast ,ME,2016,7,696854,7500,4880430,7500,39942,11757,353,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
55,ACAD,Northeast ,ME,2016,8,735945,7500,5075152,7500,40557,11649,381,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
56,ACAD,Northeast ,ME,2016,9,570434,7500,3596598,7500,23148,10044,249,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
57,ACAD,Northeast ,ME,2016,10,412416,6000,2663628,6000,12270,3219,0,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
58,ACAD,Northeast ,ME,2016,11,55022,600,330133,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
59,ACAD,Northeast ,ME,2016,12,14111,600,84665,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
60,ACAD,Northeast ,ME,2017,1,15520,600,102429,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
61,ACAD,Northeast ,ME,2017,2,14342,600,94657,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
62,ACAD,Northeast ,ME,2017,3,20936,600,138175,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
63,ACAD,Northeast ,ME,2017,4,85267,600,516088,600,594,195,0,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
64,ACAD,Northeast ,ME,2017,5,222978,7500,1680423,7500,10827,3213,298,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
65,ACAD,Northeast ,ME,2017,6,476191,7500,3657913,7500,24372,9360,298,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
66,ACAD,Northeast ,ME,2017,7,743529,7500,5107426,7500,39429,12642,325,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
67,ACAD,Northeast ,ME,2017,8,762436,7500,5209104,7500,39864,11874,336,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
68,ACAD,Northeast ,ME,2017,9,595388,7500,3916584,7500,27054,13554,253,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
69,ACAD,Northeast ,ME,2017,10,507594,6000,3201030,6000,10446,4974,87,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
70,ACAD,Northeast ,ME,2017,11,53006,600,318037,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
71,ACAD,Northeast ,ME,2017,12,12084,600,72504,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
72,ACAD,Northeast ,ME,2018,1,11974,600,79026,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
73,ACAD,Northeast ,ME,2018,2,12167,600,80301,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
74,ACAD,Northeast ,ME,2018,3,23756,600,156790,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
75,ACAD,Northeast ,ME,2018,4,72858,600,421428,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
76,ACAD,Northeast ,ME,2018,5,249050,7500,1854392,7500,11325,3912,126,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
77,ACAD,Northeast ,ME,2018,6,499163,7500,3861197,7500,25626,10479,323,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
78,ACAD,Northeast ,ME,2018,7,759165,7500,5119628,7500,37218,12723,345,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
79,ACAD,Northeast ,ME,2018,8,767219,7500,5175840,7500,37923,12579,345,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
80,ACAD,Northeast ,ME,2018,9,600397,7500,3885466,7500,25128,14097,271,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
81,ACAD,Northeast ,ME,2018,10,488204,6000,2657950,6000,7524,4425,62,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
82,ACAD,Northeast ,ME,2018,11,40930,600,245582,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
83,ACAD,Northeast ,ME,2018,12,12692,600,76154,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
84,ACAD,Northeast ,ME,2019,1,8532,600,56311,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
85,ACAD,Northeast ,ME,2019,2,9154,600,60414,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
86,ACAD,Northeast ,ME,2019,3,20161,600,133064,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
87,ACAD,Northeast ,ME,2019,4,68046,600,394023,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
88,ACAD,Northeast ,ME,2019,5,226156,7500,1670692,7500,10416,3327,0,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
89,ACAD,Northeast ,ME,2019,6,490720,7500,3731975,7500,23721,10383,263,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
90,ACAD,Northeast ,ME,2019,7,756439,7500,5049909,7500,36135,11853,357,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
91,ACAD,Northeast ,ME,2019,8,759735,7500,5159613,7500,39093,11637,396,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
92,ACAD,Northeast ,ME,2019,9,603273,7500,3807421,7500,22425,15174,185,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
93,ACAD,Northeast ,ME,2019,10,436194,6000,2778987,6000,9195,5322,83,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
94,ACAD,Northeast ,ME,2019,11,46011,600,276064,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
95,ACAD,Northeast ,ME,2019,12,12865,600,77191,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
96,ACAD,Northeast ,ME,2020,1,12640,600,83421,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
97,ACAD,Northeast ,ME,2020,2,13459,600,88831,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
98,ACAD,Northeast ,ME,2020,3,28539,600,188356,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
99,ACAD,Northeast ,ME,2020,4,55713,600,323135,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
100,ACAD,Northeast ,ME,2020,5,103120,7500,598096,7500,0,0,0,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
101,ACAD,Northeast ,ME,2020,6,201156,7500,1165036,7500,0,0,0,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
102,ACAD,Northeast ,ME,2020,7,493971,7500,2470139,7500,0,0,0,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
103,ACAD,Northeast ,ME,2020,8,681746,7500,3395169,7500,0,0,0,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
104,ACAD,Northeast ,ME,2020,9,500320,7500,2492205,7500,0,0,0,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
105,ACAD,Northeast ,ME,2020,10,480859,6000,2874780,6000,0,0,0,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
106,ACAD,Northeast ,ME,2020,11,76251,600,457504,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
107,ACAD,Northeast ,ME,2020,12,21260,600,127562,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
108,ACAD,Northeast ,ME,2021,1,20268,600,133769,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
109,ACAD,Northeast ,ME,2021,2,16123,600,106413,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
110,ACAD,Northeast ,ME,2021,3,38060,600,251199,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
111,ACAD,Northeast ,ME,2021,4,110096,600,638557,600,0,0,0,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
112,ACAD,Northeast ,ME,2021,5,324654,7500,2168850,7500,7992,2460,0,High usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
113,ACAD,Northeast ,ME,2021,6,661919,7500,4505504,7500,16794,7186,161,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
114,ACAD,Northeast ,ME,2021,7,782146,7500,4927236,7500,27930,9880,390,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
115,ACAD,Northeast ,ME,2021,8,795437,7500,4991696,7500,28405,8986,534,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
116,ACAD,Northeast ,ME,2021,9,667301,7500,4096436,7500,19035,8854,386,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
117,ACAD,Northeast ,ME,2021,10,557624,6000,3649594,6000,7602,3306,141,High usage,purple,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
118,ACAD,Northeast ,ME,2021,11,81089,600,486535,600,0,0,0,Usual usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
119,ACAD,Northeast ,ME,2021,12,14381,600,86285,600,0,0,0,Low usage,pink,-7597050.378,5517888.408,404,Acadia National Park,578853,0f4ea678-1ebb-48e3-9254-cee62d765950
120,ARCH,Intermountain ,UT,2012,1,14961,0,54781,0,266,96,28,Low usage,pink,-12196744.28,4678715.663,173,Arches National Park,1455716,1f6bc63f-504a-4ead-8422-7c989ef5e367
121,ARCH,Intermountain ,UT,2012,2,17870,0,59926,0,146,89,28,Low usage,pink,-12196744.28,4678715.663,173,Arches National Park,1455716,1f6bc63f-504a-4ead-8422-7c989ef5e367
122,ARCH,Intermountain ,UT,2012,3,72273,0,321771,0,2600,1180,183,Usual usage,pink,-12196744.28,4678715.663,173,Arches National Park,1455716,1f6bc63f-504a-4ead-8422-7c989ef5e367
123,ARCH,Intermountain ,UT,2012,4,103800,0,462894,0,3229,2187,109,Usual usage,pink,-12196744.28,4678715.663,173,Arches National Park,1455716,1f6bc63f-504a-4ead-8422-7c989ef5e367
124,ARCH,Intermountain ,UT,2012,5,142876,0,605653,0,3910,2165,156,High usage,pink,-12196744.28,4678715.663,173,Arches National Park,1455716,1f6bc63f-504a-4ead-8422-7c989ef5e367
125,ARCH,Intermountain ,UT,2012,6,143482,0,592340,0,3929,1520,74,High usage,pink,-12196744.28,4678715.663,173,Arches National Park,1455716,1f6bc63f-504a-4ead-8422-7c989ef5e367
126,ARCH,Intermountain ,UT,2012,7,145696,0,559679,0,2670,1561,42,High usage,pink,-12196744.28,4678715.663,173,Arches National Park,1455716,1f6bc63f-504a-4ead-8422-7c989ef5e367
127,ARCH,Intermountain ,UT,2012,8,139036,0,522954,0,2222,1466,68,High usage,pink,-12196744.28,4678715.663,173,Arches National Park,1455716,1f6bc63f-504a-4ead-8422-7c989ef5e367
128,ARCH,Intermountain ,UT,2012,9,139801,0,572413,0,3818,1777,78,High usage,pink,-12196744.28,4678715.663,173,Arches National Park,1455716,1f6bc63f-504a-4ead-8422-7c989ef5e367
129,ARCH,Intermountain ,UT,2012,10,96310,0,425374,0,2926,1774,70,Usual usage,pink,-12196744.28,4678715.663,173,Arches National Park,1455716,1f6bc63f-504a-4ead-8422-7c989ef5e367
130,ARCH,Intermountain ,UT,2012,11,36170,0,157316,0,1068,814,15,Usual usage,pink,-12196744.28,4678715.663,173,Arches National Park,1455716,1f6bc63f-504a-4ead-8422-7c989ef5e367
131,ARCH,Intermountain ,UT,2012,12,18302,0,62855,0,218,113,0,Low usage,pink,-12196744.28,4678715.663,173,Arches National Park,1455716,1f6bc63f-504a-4ead-8422-7c989ef5e367
132,ARCH,Intermountain ,UT,2013,1,11099,0,36676,0,110,26,4,Low usage,pink,-12196744.28,4678715.663,173,Arches National Park,1455716,1f6bc63f-504a-4ead-8422-7c989ef5e367
133,ARCH,Intermountain ,UT,2013,2,16426,0,51869,0,82,26,0,Low usage,pink,-12196744.28,4678715.663,173,Arches National Park,1455716,1f6bc63f-504a-4ead-8422-7c989ef5e367
134,ARCH,Intermountain ,UT,2013,3,73935,0,364682,0,3756,1310,143,Usual usage,pink,-12196744.28,4678715.663,173,Arches National Park,1455716,1f6bc63f-504a-4ead-8422-7c989ef5e367
135,ARCH,Intermountain ,UT,2013,4,108086,0,470189,0,3202,2022,170,Usual usage,pink,-12196744.28,4678715.663,173,Arches National Park,1455716,1f6bc63f-504a-4ead-8422-7c989ef5e367
136,ARCH,Intermountain ,UT,2013,5,149321,0,618653,0,3726,2195,231,High usage,pink,-12196744.28,4678715.663,173,Arches National Park,1455716,1f6bc63f-504a-4ead-8422-7c989ef5e367
137,ARCH,Intermountain ,UT,2013,6,154505,0,614966,0,3510,1787,100,High usage,pink,-12196744.28,4678715.663,173,Arches National Park,1455716,1f6bc63f-504a-4ead-8422-7c989ef5e367
138,ARCH,Intermountain ,UT,2013,7,156182,0,593824,0,2670,1561,42,High usage,pink,-12196744.28,4678715.663,173,Arches National Park,1455716,1f6bc63f-504a-4ead-8422-7c989ef5e367
